data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7458724,104,MMR10893,10893,20201229,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Shan,Muse,Kutkai,Pang Lawt,23.587,97.8044,2,Shwe Phee Myay News Agency,Subnational,"On 29 December 2020, near Pang Lawt village (Kyaukme Township, Kyaukme District, Shan State), an artillery shell fell near the village. One villager died and another one was injured.",1,1610469098,MMR
7458135,104,MMR10910,10910,20201228,2020,1,Strategic developments,Change to group/activity,Military Forces of Myanmar (2016-),,1,,,0,10,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,2,Irrawaddy; Karen Information Center News,Subnational-National,"Movement of forces: On 28 December 2020, in Hpapun township (Hpapun District, Kayin State), the Myanmar military deployed about 300 troops in KNU brigade 5 base area. Afterwards, more Myanmar military presence in the areas has fueled the military tension between the Myanmar military and KNU.",0,1610469088,MMR
7458136,104,MMR10911,10911,20201228,2020,2,Strategic developments,Other,Civilians (Myanmar),Refugees/IDPs (Myanmar),7,,,0,70,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Me Waing,17.8791,97.2782,1,Karen Information Center News; Irrawaddy,Subnational-National,"Displacement: Around 28 December 2020 (as reported), in Me Waing area (Hpapun Township, Hpapun District, Kayin State), the fighting between Myanmar military and KNU has displaced more than 3,000 villagers. The tension between the Myanmar military and KNU in the area reportedly remained high with Myanmar military deploying more troops in KNU brigade 5 base area.",0,1610469088,MMR
7458938,104,MMR10930,10930,20201228,2020,1,Battles,Armed clash,Military Forces of Myanmar (2016-),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Bago,Taungoo,Kyaukkyi,Kyaukkyi,18.3264,96.7695,2,VOA,International,"On 28 December 2020, in Mone village tract, Kyaukkyi township (Taungoo district, Bago Region), Myanmar military and KNU clashed in KNU brigade 3 active areas. Tensions between both sides were reportedly on the rise in Kho Pu, Saw Mi Lu, Khe Kar Kho and Khe De village tracts. Casualties unknown.",0,1610469102,MMR
7458711,104,MMR10928,10928,20201228,2020,1,Protests,Peaceful protest,Protesters (Myanmar),YDP: Yeomanry Development Party,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon (West),Kyauktada,Kyauktada,16.7743,96.1616,2,Radio Free Asia,Regional,"On 28 December 2020, at Maha Bandula Park (Kyauktada Township, Yangon-West District, Yangon Region), more than 100 people led by a member of YDP central committee demonstrated against UEC and showcased their support for the Myanmar military. [size=more than 100]",0,1610469098,MMR
7458254,104,MMR10892,10892,20201228,2020,1,Battles,Armed clash,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,22,Southeast Asia,Myanmar,Shan,Muse,Kutkai,Pang Lawt,23.587,97.8044,2,7Day News,National,"On 28 December 2020, near Pang Lawt village (Kyaukme Township, Kyaukme District, Shan State), TNLA and RCSS clashed. Casualties unknown.",0,1610469090,MMR
7458368,104,MMR10915,10915,20201227,2020,1,Protests,Peaceful protest,Protesters (Myanmar),Labour Group (Myanmar),6,,,0,60,Southeast Asia,Myanmar,Mandalay,Meiktila,Wundwin,Wundwin,21.0941,96.028,1,Democratic Voice of Burma,National,"On 27 December 2020, in Wundwin town (Wundwin Township, Meiktila District, Mandalay Region), local shop owners demonstrated against Wundwin Municipal Committee over increased shop room rental fee. The fee was reportedly increased by 7-8 times. [size=no report]",0,1610469092,MMR
7458385,104,MMR10913,10913,20201227,2020,1,Protests,Peaceful protest,Protesters (Myanmar),USDP: Union Solidarity and Development Party,6,,,0,60,Southeast Asia,Myanmar,Mon,Thaton,Thaton,Thaton,16.9187,97.37,1,Eleven Media Group,National,"On 27 December 2020, at USDP office in Thaton town (Thaton Township, Thaton District, Mon State), USDP supporters demonstrated against UEC for electoral fraud including incorrect voter list. [size=no report]",0,1610469093,MMR
7458710,104,MMR10927,10927,20201227,2020,1,Violence against civilians,Abduction/forced disappearance,SNA: Shanni Nationalities Army,,2,Civilians (Myanmar),Government of Myanmar (2016-),7,27,Southeast Asia,Myanmar,Kachin,Mohnyin,Hpakant,Sezin,25.3269,95.9737,1,Radio Free Asia,Regional,"On 27 December 2020, in Sezin village (Hpakant Township, Mohnyin District, Kachin State), SNA abducted three villagers including a village administrator. The reason for abduction was not yet known.",0,1610469098,MMR
7458726,104,MMR10917,10917,20201227,2020,1,Battles,Armed clash,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,22,Southeast Asia,Myanmar,Shan,Kyaukme,Kyaukme,Kawng Hkar,22.5083,96.8293,2,Shwe Phee Myay News Agency,Subnational,"On 27 December 2020, near Kawng Hkar and Pang Ma Hkam village in Loi An village tract (Kyaukme Township, Kyaukme District, Shan State), TNLA and RCSS clashed. Casualties unknown.",0,1610469098,MMR
7458728,104,MMR10921,10921,20201227,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Shan,Kyaukme,Namhsan,Namhsan,22.965,97.1615,2,Shwe Phee Myay News Agency,Subnational,"On 27 December 2020, near Lan Long village (Namhsan Township, Kyaukme District, Shan State), three villagers stepped on a landmine. Three of them were injured. Location coded as Namhsan.",0,1610469098,MMR
7458721,104,MMR10896,10896,20201226,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Shan,Muse,Kutkai,Man Pang,23.616,97.9316,2,Shwe Phee Myay News Agency,Subnational,"On 26 December 2020, near Man Pang village, Mong Yu village tract (Kutkai Township, Muse District, Shan State), more than 100 landmines exploded. Casualties unknown.",0,1610469098,MMR
7458730,104,MMR10894,10894,20201226,2020,1,Violence against civilians,Abduction/forced disappearance,Military Forces of Myanmar (2016-),,1,Civilians (Myanmar),,7,17,Southeast Asia,Myanmar,Shan,Muse,Kutkai,Man Pang,23.616,97.9316,1,Shwe Phee Myay News Agency,Subnational,"On 26 December 2020, in Man Pang village, Mong Yu village tract (Kutkai Township, Muse District, Shan State), Myanmar military used a villager as a guide and destroyed his motorcycle. He was released after about 1 hour.",0,1610469098,MMR
7458257,104,MMR10904,10904,20201226,2020,1,Battles,Armed clash,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,22,Southeast Asia,Myanmar,Shan,Kyaukme,Kyaukme,Kawng Hkar,22.5083,96.8293,2,7Day News,National,"On 26 December 2020, between Pang Ma Hkam and Kawng Hkar village, Loi An village tract (Kyaukme Township, Kyaukme District, Shan State), TNLA and RCSS clashed. Casualties unknown.",0,1610469090,MMR
7458134,104,MMR10897,10897,20201225,2020,1,Battles,Armed clash,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,22,Southeast Asia,Myanmar,Shan,Kyaukme,Kyaukme,Kawng Hkar,22.5083,96.8293,2,7Day News; Network Media Group; Shwe Phee Myay News Agency; Shan Herald Agency for News,Subnational-National,"On 25 December 2020, between Pang Ma Hkam and Kawng Hkar village, Loi An village tract (Kyaukme Township, Kyaukme District, Shan State), TNLA and RCSS clashed with both small and heavy weapons. RCSS claimed to have seized one TNLA gun, a TNLA branded shirt, two shell casings and ammunition. Several villagers fled the fighting in the area. Casualties unknown.",0,1610469088,MMR
7458732,104,MMR10905,10905,20201225,2020,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,,,0,30,Southeast Asia,Myanmar,Shan,Kyaukme,Kyaukme,Hkon Ngin,22.5004,96.8599,2,Shwe Phee Myay News Agency,Subnational,"On 25 December 2020, near Hkon Ngin village, Loi An village tract (Kyaukme Township, Kyaukme District, Shan State), a mine explosion was reported. Casualties unknown.",0,1610469098,MMR
7458386,104,MMR10901,10901,20201224,2020,1,Protests,Peaceful protest,Protesters (Myanmar),USDP: Union Solidarity and Development Party,6,,,0,60,Southeast Asia,Myanmar,Kachin,Myitkyina,Myitkyina,Myitkyina,25.3832,97.3963,1,Eleven Media Group,National,"On 24 December 2020, in front of USDP office in Myitkyina city (Myitkyina Township, Myitkyina District, Kachin State), as many as 20 USDP members demonstrated over alleged electoral fraud. Demonstrators demanded the establishment of independent electoral fraud inquiry commission and the abolishment of UEC. [size=as many as 20]",0,1610469093,MMR
7458717,104,MMR10882,10882,20201224,2020,2,Violence against civilians,Attack,SSPP/SSA-N: Shan State Progress Party/Shan State Army-North,,2,Civilians (Myanmar),,7,27,Southeast Asia,Myanmar,Shan,Kyaukme,Hsipaw,Hsipaw,22.6166,97.3003,2,Shan Herald Agency for News,Subnational,"Around 24 December 2020 (as reported), in Hsipaw township (Kyaukme District, Shan State), SSPP sentenced a 30-year-old man to death. SSPP shot him to death for the kidnap, rape and murder of a six-year-old girl.",1,1610469098,MMR
7458395,104,MMR10903,10903,20201223,2020,1,Protests,Peaceful protest,Protesters (Myanmar),USDP: Union Solidarity and Development Party,6,,,0,60,Southeast Asia,Myanmar,Mon,Mawlamyine,Mudon,Mudon,16.2562,97.7246,1,Hinthar Media,Subnational,"On 23 December 2020, in Mudon town (Mudon Township, Mawlamyine District, Mon State), 25 USDP supporters demonstrated against UEC over alleged electoral fraud. [size=25]",0,1610469093,MMR
7458413,104,MMR10902,10902,20201223,2020,1,Protests,Peaceful protest,Protesters (Myanmar),Farmers (Myanmar),6,,,0,60,Southeast Asia,Myanmar,Ayeyarwady,Myaungmya,Wakema,Wakema,16.6033,95.1827,2,Irrawaddy,National,"On 23 December 2020, in Wakema township (Myaungmya District, Ayeyarwady Region), 30 farmers demonstrated and demanded action against township general administrators and asking local MPs to resign. The demonstration happened after the township administrator filed a lawsuit against 32 farmers who removed obstacles blocking the waterway in the canal owned by Irrigation Department in Kyone Pa Doke village tract. [size=about 30]",0,1610469093,MMR
7458421,104,MMR10900,10900,20201223,2020,1,Protests,Peaceful protest,Protesters (Myanmar),USDP: Union Solidarity and Development Party,6,,,0,60,Southeast Asia,Myanmar,Kachin,Bhamo,Bhamo,Bhamo,24.2525,97.2335,1,Kachin News Group,Subnational,"On 23 December 2020, in Bhamo town (Bhamo Township, Bhamo District, Kachin State), about 30 USDP members demonstrated over alleged electoral fraud. Demonstrators also demanded a free and fair election and reestablishment of an accountable Election Commission. [size=about 30]",0,1610469093,MMR
7458419,104,MMR10899,10899,20201222,2020,1,Protests,Peaceful protest,Protesters (Myanmar),USDP: Union Solidarity and Development Party,6,,,0,60,Southeast Asia,Myanmar,Kachin,Mohnyin,Mogaung,Mogaung,25.3054,96.9354,1,Kachin News Group,Subnational,"On 22 December 2020, in Mogaung town (Mogaung Township, Mohnyin District, Kachin State), more than 30 USDP members demonstrated against UEC over alleged electoral fraud and illegal electoral processes. [size=more than 30]",0,1610469093,MMR
7458461,104,MMR10898,10898,20201222,2020,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Chin,Mindat,Mindat,Mindat,21.3717,93.9736,1,Khonumthung News,Subnational,"On 22 December 2020, in Mindat town (Mindat Township, Mindat District, Chin State), Mindat residents demonstrated against the move to include Shwe Aung Thar village into Tilin Township of Magway Region. Demonstrators claimed that the village has been part of Chin State since 1995, but had been included in Magway Region from 2017. Due to the administrative change, the village, which was included in Chin State voter list during 2010 and 2015 general elections, instead appeared in the Magway region voter list during the 2020 general election. [size=30]",0,1610469094,MMR
7458537,104,MMR10895,10895,20201222,2020,1,Violence against civilians,Attack,Military Forces of Myanmar (2016-),,1,Civilians (Myanmar),Students (Myanmar),7,17,Southeast Asia,Myanmar,Rakhine,Mrauk-U,Kyauktaw,Ah Pauk Wa,20.7194,92.9614,1,Narinjara News,Subnational,"On 22 December 2020, in Ah Pauk Wa village (Kyauktaw Township, Mrauk-U District, Rakhine State), two Myanmar military soldiers interrogated and beat an 18-year-old high school student.",0,1610469095,MMR
7458139,104,MMR10923,10923,20201218,2020,1,Battles,Armed clash,Military Forces of Myanmar (2016-),,1,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,12,Southeast Asia,Myanmar,Shan,Kyaukme,Namtu,Nar Kye,22.9312,97.4557,2,Shan Herald Agency for News; Shwe Phee Myay News Agency,Subnational,"On 18 December 2020, near Nar Kye village (Namtu Township, Kyaukme District, Shan State), Myanmar military and TNLA clashed. 158 villagers from Nar Kye, Ping Long and Kun Kyaung villages fled to Man San Shwe Sakar War Monastery. Casualties unknown.",0,1610469088,MMR
7458383,104,MMR10887,10887,20201217,2020,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon (East),Dagon Myothit (Seikkan),Dagon Myothit (Seikkan),16.8405,96.2726,2,Eleven Media Group,National,"On 17 December 2020, at the Township General Administration Office of Dagon Myothit (Seikkan) township (Yangon-East District, Yangon Region), residents demonstrated against the administrator of Ward 58 and township administrators. Residents accused both administrators of putting the burden on the citizens for their travel and food costs and accused them of taking bribes. The demonstrators were disatisfied over the local government's provision of coronavirus related aid. [size=no report]",0,1610469093,MMR
7458138,104,MMR10922,10922,20201217,2020,1,Battles,Armed clash,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,,2,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,22,Southeast Asia,Myanmar,Shan,Kyaukme,Namtu,Nar Kye,22.9312,97.4557,2,Shwe Phee Myay News Agency; Shan Herald Agency for News,Subnational,"On 17 December 2020, near Nar Kye village (Namtu Township, Kyaukme District, Shan State), TNLA and RCSS clashed. Fighting resumed after IDPs had just returned to the village earlier on 16 December. 145 villagers from Nar Kye, Ping Long and Kun Kyaung villages fled to Man San Shwe Sakar War Monastery. Casualties unknown.",0,1610469088,MMR
7458939,104,MMR10889,10889,20201217,2020,1,Battles,Armed clash,Military Forces of Myanmar (2016-),,1,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,12,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Hpapun,18.065,97.4449,2,VOA,International,"On 17 December 2020, around Htaw Meh Htar village (Hpapun Township, Hpapun District, Kayin State), Myanmar military and KNLA clashed. Casualties unknown. The Myanmar military and KNLA reportedly fought several times in December 2020.",0,1610469102,MMR
7458727,104,MMR10918,10918,20201217,2020,1,Violence against civilians,Attack,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,,2,Civilians (Myanmar),,7,27,Southeast Asia,Myanmar,Shan,Kyaukme,Manton,Manton,23.2515,97.119,2,Shwe Phee Myay News Agency,Subnational,"On 17 December 2020, in Loi Maw Tawng village, Nar Mun village tract (Manton Township, Kyaukme District, Shan State), KIA detained and beat up a 22-year-old villager. The villager was detained after he accidentally shot a pistol when he tried to clean it. The pistol was seized and he was released on 18 December.",0,1610469098,MMR
7458695,104,MMR10919,10919,20201216,2020,2,Strategic developments,Looting/property destruction,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,Civilians (Myanmar),Palaung/Ta'ang Ethnic Group (Myanmar),7,27,Southeast Asia,Myanmar,Shan,Loilen,Mongkaing,Mongkaing,21.6117,97.5286,2,Radio Free Asia,Regional,"Land seizure: Around 16 December 2020 (as reported), in Loi Tawng village, Yang Nang village tract (Mongkaing Township, Loilen District, Shan State) (coded as Mongkaing), RCSS allegedly forced villagers to move from the current location of Loi Tawng village to its previous location, about 2 miles from the current location. However, RCSS denied the allegation. The village administrator took the villagers to the former location for administrative reasons, according to RCSS. The village is primarily inhabited by ethnic Ta'ang villagers.",0,1610469098,MMR
7458384,104,MMR10888,10888,20201215,2020,1,Protests,Peaceful protest,Protesters (Myanmar),USDP: Union Solidarity and Development Party,6,,,0,60,Southeast Asia,Myanmar,Mon,Mawlamyine,Thanbyuzayat,Thanbyuzayat,15.9689,97.7274,1,Eleven Media Group,National,"On 15 December 2020, in Thanbyuzayat town (Thanbyuzayat Township, Mawlamyine District, Mon State), about 20 USDP supporters demonstrated against UEC over alleged electoral fraud. [size=about 20]",0,1610469093,MMR
7458133,104,MMR10884,10884,20201215,2020,1,Battles,Armed clash,KNU/KNLA: Karen National Union/Karen National Liberation Army,,2,Military Forces of Myanmar (2016-),,1,12,Southeast Asia,Myanmar,Kayin,Hpapun,Hpapun,Me Waing,17.8791,97.2782,2,Karen Information Center News; Mizzima,Subnational-National,"On 15 December 2020, near Me Waing village (Hpapun Township, Hpapun District, Kayin State), KNLA brigade 5 ambushed Myanmar military with mine. Afterwards, both sides exchanged fire. Some Myanmar soldiers were injured. KNU accused Myanmar military of deploying more than 300 soldiers under two battalions. The increased Myanmar military deployments reportedly led to a decrease in mutual trust between the Myanmar military and KNU.",0,1610469088,MMR
7458698,104,MMR10883,10883,20201214,2020,2,Strategic developments,Change to group/activity,Military Forces of Myanmar (2016-),,1,,,0,10,Southeast Asia,Myanmar,Rakhine,Kyaukpyu,Ann,Ann,19.7799,94.0309,2,Radio Free Asia,Regional,"Movement of forces: Around 14 December 2020 (as reported), in Dar Let Chaung village tract (Ann Township, Kyaukpyu District, Rakhine State), Myanmar military fully blocked both land road and waterway towards Kazu Kaing village. Myanmar military previously blocked the roads partially and villagers were able to access Kuzu Kaing through Me Let Maung. However, the new full lockdown has now affected more than 4,000 villagers, cutting off delivery of food and other necessities.",0,1610469098,MMR
7458422,104,MMR10886,10886,20201212,2020,1,Strategic developments,Change to group/activity,Military Forces of Myanmar (2016-),Police Forces of Myanmar (2016-),1,Military Forces of Myanmar (2016-) Border Guard Force,,1,11,Southeast Asia,Myanmar,Kayin,Myawaddy,Myawaddy,Myawaddy,16.6891,98.5089,1,Karen Information Center News,Subnational,"Security measures: On 12 December 2020, in Myawaddy town (Myawaddy Township, Myawaddy District, Kayin State), a combined force of Myanmar military and local police seized more than 100 cars having some connection to BGF in two separate days on 11 and 12 December. The move has raised fears among civilians for potential military unrest.",0,1610469093,MMR
7458424,104,MMR10885,10885,20201211,2020,1,Strategic developments,Change to group/activity,Military Forces of Myanmar (2016-),Police Forces of Myanmar (2016-),1,Military Forces of Myanmar (2016-) Border Guard Force,,1,11,Southeast Asia,Myanmar,Kayin,Myawaddy,Myawaddy,Myawaddy,16.6891,98.5089,1,Karen Information Center News,Subnational,"Security measures: On 11 December 2020, in Myawaddy town (Myawaddy Township, Myawaddy District, Kayin State), a combined force of Myanmar military and local police seized more than 100 cars having some connection to BGF in two separate days on 11 and 12 December. The move had raised fears among civilians for potential military unrest.",0,1610469093,MMR
7413341,104,MMR10881,10881,20201210,2020,1,Battles,Armed clash,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,,2,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,SSPP/SSA-N: Shan State Progress Party/Shan State Army-North,2,22,Southeast Asia,Myanmar,Shan,Kyaukme,Namtu,Nam Pai,22.984,97.4499,2,Shan Herald Agency for News,Subnational,"On 10 December 2020, near Nam Pai village (Namtu Township, Kyaukme District, Shan State), RCSS clashed with TNLA and SSPP with both small and heavy weapons. A shell fell into the village, injuring 3 women (including a pregnant woman) and one man.",0,1608049906,MMR
7413287,104,MMR10880,10880,20201209,2020,1,Strategic developments,Looting/property destruction,ARSA: Arakan Rohingya Salvation Army,,2,Civilians (Myanmar),,7,27,Southeast Asia,Myanmar,Rakhine,Maungdaw,Maungdaw,Mingalar Nyunt,21.2245,92.2941,2,Development Media Group,Subnational,"Property destruction: On 9 December 2020, between Mingalar Nyunt and Wai Lar Taung village (Maungdaw Township, Maungdaw District, Rakhine State), a meat vendor saw about 20 ARSA members after hearing a gunshot near Mingalar Nyunt (NaTaLa). He ran away but his motorbike was torched. Location coded as Mingalar Nyunt.",0,1608049905,MMR
7413318,104,MMR10868,10868,20201209,2020,2,Strategic developments,Change to group/activity,Military Forces of Myanmar (2016-),,1,,,0,10,Southeast Asia,Myanmar,Rakhine,Sittwe,Sittwe,Sittwe,20.1462,92.8984,3,Narinjara News,Subnational,"Movement of forces: Around 9 December 2020 (as reported), the Myanmar military increased its presence in Rakhine State. Villagers witnessed an increase in the number of soldiers with navy vessels, trucks and helicopters along the Mayu River. Location coded as Sittwe.",0,1608049905,MMR
7458705,104,MMR10926,10926,20201209,2020,1,Strategic developments,Change to group/activity,SSPP/SSA-N: Shan State Progress Party/Shan State Army-North,,2,,,0,20,Southeast Asia,Myanmar,Shan,Lashio,Tangyan,Tangyan,22.4944,98.3928,2,Radio Free Asia,Regional,"Recruitment: On 9 December 2020, in Tangyan township (Lashio District, Shan State), SSPP demanded 120 people to join SSPP from three village tracts (Mong Pat, Ho Mat and Kone Mun). Location coded as Tangyan.",0,1610469098,MMR
7413199,104,MMR10879,10879,20201209,2020,1,Battles,Armed clash,RCSS/SSA-S: Restoration Council of Shan State/Shan State Army-South,Military Forces of Myanmar (2016-),2,PSLF/TNLA: Palaung State Liberation Front/Ta'ang National Liberation Army,SSPP/SSA-N: Shan State Progress Party/Shan State Army-North,2,22,Southeast Asia,Myanmar,Shan,Kyaukme,Namtu,Nar Kye,22.9312,97.4557,1,Shwe Phee Myay News Agency; Radio Free Asia; Shan Herald Agency for News,Subnational-Regional,"On 9 December 2020, in Nar Kye village (Namtu Township, Kyaukme District, Shan State),the RCSS and Myanmar military attacked TNLA and SSPP. The RCSS denied the Myanmar military was involved. Both small and heavy weapons were employed. A shell fell into the village but did not explode. 197 villagers from Nar Kye, Kun Kyaung, Ping Long and Nar Keng villages fled to Man San village. Casualties unknown.",0,1608049904,MMR
